"DATE.FC.due","YEAR.issued","QUARTER.issued","ID","INDUSTRY","DATE.issued","FC.Horizon","Prob.Forecast","gdp.last.recess","gdp.first.recess"
1969-04-01,1968,4,49,"#N/A",1968-10-01,"2",0.5,0,0
1969-04-01,1968,4,50,"#N/A",1968-10-01,"2",0.2,0,0
1969-04-01,1968,4,89,"#N/A",1968-10-01,"2",0.25,0,0
1969-04-01,1969,2,53,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,55,"#N/A",1969-04-01,"0",0.2,0,0
1969-04-01,1969,2,56,"#N/A",1969-04-01,"0",0.1,0,0
1969-04-01,1969,2,58,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,61,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1968,4,58,"#N/A",1968-10-01,"2",0.1,0,0
1969-04-01,1968,4,59,"#N/A",1968-10-01,"2",0.05,0,0
1969-04-01,1969,1,85,"#N/A",1969-01-01,"1",0,0,0
1969-04-01,1969,1,89,"#N/A",1969-01-01,"1",0.1,0,0
1969-04-01,1969,1,90,"#N/A",1969-01-01,"1",0.3,0,0
1969-04-01,1969,1,91,"#N/A",1969-01-01,"1",0.4,0,0
1969-04-01,1969,1,92,"#N/A",1969-01-01,"1",0.5,0,0
1969-04-01,1969,1,93,"#N/A",1969-01-01,"1",0,0,0
1969-04-01,1969,1,94,"#N/A",1969-01-01,"1",0.02,0,0
1969-04-01,1969,1,96,"#N/A",1969-01-01,"1",0,0,0
1969-04-01,1969,2,81,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,82,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1968,4,82,"#N/A",1968-10-01,"2",0.1,0,0
1969-04-01,1969,1,43,"#N/A",1969-01-01,"1",0,0,0
1969-04-01,1969,1,44,"#N/A",1969-01-01,"1",0.2,0,0
1969-04-01,1969,1,46,"#N/A",1969-01-01,"1",0.3,0,0
1969-04-01,1969,1,48,"#N/A",1969-01-01,"1",0.2,0,0
1969-04-01,1969,1,49,"#N/A",1969-01-01,"1",0.6,0,0
1969-04-01,1969,1,50,"#N/A",1969-01-01,"1",0.1,0,0
1969-04-01,1969,1,51,"#N/A",1969-01-01,"1",0.5,0,0
1969-04-01,1969,1,70,"#N/A",1969-01-01,"1",0.1,0,0
1969-04-01,1969,2,38,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1968,4,79,"#N/A",1968-10-01,"2",0.1,0,0
1969-04-01,1968,4,80,"#N/A",1968-10-01,"2",0.05,0,0
1969-04-01,1968,4,81,"#N/A",1968-10-01,"2",0.3,0,0
1969-04-01,1969,1,78,"#N/A",1969-01-01,"1",0.2,0,0
1969-04-01,1968,4,83,"#N/A",1968-10-01,"2",0.3,0,0
1969-04-01,1968,4,84,"#N/A",1968-10-01,"2",0.25,0,0
1969-04-01,1968,4,85,"#N/A",1968-10-01,"2",0.4,0,0
1969-04-01,1968,4,86,"#N/A",1968-10-01,"2",0.2,0,0
1969-04-01,1968,4,87,"#N/A",1968-10-01,"2",0.5,0,0
1969-04-01,1968,4,88,"#N/A",1968-10-01,"2",0.15,0,0
1969-04-01,1969,2,51,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,73,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,1,72,"#N/A",1969-01-01,"1",0.05,0,0
1969-04-01,1969,1,73,"#N/A",1969-01-01,"1",0.1,0,0
1969-04-01,1969,1,74,"#N/A",1969-01-01,"1",0.35,0,0
1969-04-01,1969,1,77,"#N/A",1969-01-01,"1",0.05,0,0
1969-04-01,1969,2,42,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,62,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,64,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,66,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,67,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,69,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,70,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,72,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,1,69,"#N/A",1969-01-01,"1",0.05,0,0
1969-04-01,1969,2,74,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,75,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,79,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,41,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,47,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,43,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,45,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,46,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,1,67,"#N/A",1969-01-01,"1",0.5,0,0
1969-04-01,1969,2,48,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,49,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,2,50,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,1,81,"#N/A",1969-01-01,"1",0.2,0,0
1969-04-01,1969,1,84,"#N/A",1969-01-01,"1",0.2,0,0
1969-04-01,1969,1,64,"#N/A",1969-01-01,"1",0.3,0,0
1969-04-01,1969,2,40,"#N/A",1969-04-01,"0",0,0,0
1969-04-01,1969,1,66,"#N/A",1969-01-01,"1",0,0,0
1969-04-01,1969,1,79,"#N/A",1969-01-01,"1",0.1,0,0
1969-04-01,1969,1,65,"#N/A",1969-01-01,"1",0.05,0,0
1969-07-01,1969,3,225,"#N/A",1969-07-01,"0",0.2,0,0
1969-07-01,1969,3,82,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,3,64,"#N/A",1969-07-01,"0",0.5,0,0
1969-07-01,1969,3,62,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,217,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,3,61,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,81,"#N/A",1969-07-01,"0",0.05,0,0
1969-07-01,1969,3,201,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,202,"#N/A",1969-07-01,"0",0.4,0,0
1969-07-01,1969,3,203,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,3,204,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,3,65,"#N/A",1969-07-01,"0",0.02,0,0
1969-07-01,1969,3,69,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,70,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,74,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,3,76,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,77,"#N/A",1969-07-01,"0",0.02,0,0
1969-07-01,1969,3,78,"#N/A",1969-07-01,"0",0.2,0,0
1969-07-01,1969,3,211,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,212,"#N/A",1969-07-01,"0",0.2,0,0
1969-07-01,1969,3,213,"#N/A",1969-07-01,"0",0.5,0,0
1969-07-01,1969,3,214,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,215,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,216,"#N/A",1969-07-01,"0",0.5,0,0
1969-07-01,1969,3,258,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,218,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,3,219,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,207,"#N/A",1969-07-01,"0",0.2,0,0
1969-07-01,1969,3,208,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,209,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,210,"#N/A",1969-07-01,"0",0.25,0,0
1969-07-01,1969,3,224,"#N/A",1969-07-01,"0",0.3,0,0
1969-07-01,1969,3,274,"#N/A",1969-07-01,"0",0.01,0,0
1969-07-01,1969,3,276,"#N/A",1969-07-01,"0",0.3,0,0
1969-07-01,1969,3,278,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,3,280,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,282,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1968,4,74,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,75,"#N/A",1968-10-01,"3",0.05,0,0
1969-07-01,1968,4,76,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1969,3,220,"#N/A",1969-07-01,"0",0.5,0,0
1969-07-01,1969,3,221,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,222,"#N/A",1969-07-01,"0",0.5,0,0
1969-07-01,1969,3,223,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1968,4,0,"#N/A",1968-10-01,"3",0.126395348837209,0,0
1969-07-01,1968,4,1,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,2,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,3,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,4,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1969,3,205,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,3,206,"#N/A",1969-07-01,"0",0.2,0,0
1969-07-01,1969,3,44,"#N/A",1969-07-01,"0",0.25,0,0
1969-07-01,1969,3,46,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,47,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,48,"#N/A",1969-07-01,"0",0.3,0,0
1969-07-01,1969,3,49,"#N/A",1969-07-01,"0",0.3,0,0
1969-07-01,1969,3,51,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,53,"#N/A",1969-07-01,"0",0.2,0,0
1969-07-01,1969,3,54,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,56,"#N/A",1969-07-01,"0",0.5,0,0
1969-07-01,1969,3,58,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,2,0,"#N/A",1969-04-01,"1",0.0491379310344828,0,0
1969-07-01,1969,2,1,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,3,"#N/A",1969-04-01,"1",0.2,0,0
1969-07-01,1969,2,4,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,6,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,8,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,9,"#N/A",1969-04-01,"1",0.05,0,0
1969-07-01,1969,2,10,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,13,"#N/A",1969-04-01,"1",0.05,0,0
1969-07-01,1969,2,15,"#N/A",1969-04-01,"1",0.25,0,0
1969-07-01,1969,2,16,"#N/A",1969-04-01,"1",0.1,0,0
1969-07-01,1969,2,18,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,3,85,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,86,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,3,90,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,1,0,"#N/A",1969-01-01,"2",0.157258064516129,0,0
1969-07-01,1969,1,2,"#N/A",1969-01-01,"2",0,0,0
1969-07-01,1969,1,3,"#N/A",1969-01-01,"2",0.2,0,0
1969-07-01,1969,1,4,"#N/A",1969-01-01,"2",0.1,0,0
1969-07-01,1969,1,6,"#N/A",1969-01-01,"2",0.25,0,0
1969-07-01,1969,1,7,"#N/A",1969-01-01,"2",0.1,0,0
1969-07-01,1968,4,5,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,6,"#N/A",1968-10-01,"3",0.2,0,0
1969-07-01,1968,4,7,"#N/A",1968-10-01,"3",0.05,0,0
1969-07-01,1968,4,8,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,9,"#N/A",1968-10-01,"3",0.25,0,0
1969-07-01,1968,4,10,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,11,"#N/A",1968-10-01,"3",0.05,0,0
1969-07-01,1968,4,12,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,13,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,14,"#N/A",1968-10-01,"3",0.05,0,0
1969-07-01,1968,4,15,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,16,"#N/A",1968-10-01,"3",0.5,0,0
1969-07-01,1968,4,17,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,18,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,19,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,20,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,21,"#N/A",1968-10-01,"3",0.2,0,0
1969-07-01,1968,4,22,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,23,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,24,"#N/A",1968-10-01,"3",0.15,0,0
1969-07-01,1968,4,25,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1969,3,226,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,3,227,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,228,"#N/A",1969-07-01,"0",0.3,0,0
1969-07-01,1969,3,229,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,230,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,231,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,3,232,"#N/A",1969-07-01,"0",0.5,0,0
1969-07-01,1969,3,233,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,234,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,235,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,236,"#N/A",1969-07-01,"0",0.5,0,0
1969-07-01,1969,3,237,"#N/A",1969-07-01,"0",0.3,0,0
1969-07-01,1969,3,238,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,239,"#N/A",1969-07-01,"0",0.5,0,0
1969-07-01,1969,3,240,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,241,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,242,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,243,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,244,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,245,"#N/A",1969-07-01,"0",0.5,0,0
1969-07-01,1969,3,246,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,247,"#N/A",1969-07-01,"0",0.2,0,0
1969-07-01,1969,3,248,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,249,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,3,250,"#N/A",1969-07-01,"0",0.6,0,0
1969-07-01,1969,3,251,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,253,"#N/A",1969-07-01,"0",0.25,0,0
1969-07-01,1969,3,254,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,255,"#N/A",1969-07-01,"0",0.05,0,0
1969-07-01,1969,3,256,"#N/A",1969-07-01,"0",0.01,0,0
1969-07-01,1968,4,59,"#N/A",1968-10-01,"3",0.15,0,0
1969-07-01,1969,3,260,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,262,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,264,"#N/A",1969-07-01,"0",0.5,0,0
1969-07-01,1969,3,266,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,268,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,270,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,272,"#N/A",1969-07-01,"0",0.05,0,0
1969-07-01,1968,4,67,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,68,"#N/A",1968-10-01,"3",0.15,0,0
1969-07-01,1968,4,69,"#N/A",1968-10-01,"3",0.25,0,0
1969-07-01,1968,4,70,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,71,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,72,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,73,"#N/A",1968-10-01,"3",0.05,0,0
1969-07-01,1969,3,15,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1968,4,77,"#N/A",1968-10-01,"3",0.2,0,0
1969-07-01,1968,4,78,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,79,"#N/A",1968-10-01,"3",0.6,0,0
1969-07-01,1968,4,80,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,81,"#N/A",1968-10-01,"3",0.2,0,0
1969-07-01,1968,4,82,"#N/A",1968-10-01,"3",0.05,0,0
1969-07-01,1968,4,83,"#N/A",1968-10-01,"3",0.7,0,0
1969-07-01,1968,4,84,"#N/A",1968-10-01,"3",0.25,0,0
1969-07-01,1968,4,85,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,86,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,87,"#N/A",1968-10-01,"3",0.6,0,0
1969-07-01,1968,4,88,"#N/A",1968-10-01,"3",0.35,0,0
1969-07-01,1968,4,89,"#N/A",1968-10-01,"3",0.2,0,0
1969-07-01,1969,3,41,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,1,9,"#N/A",1969-01-01,"2",0.2,0,0
1969-07-01,1969,1,10,"#N/A",1969-01-01,"2",0,0,0
1969-07-01,1969,1,15,"#N/A",1969-01-01,"2",0.15,0,0
1969-07-01,1969,1,16,"#N/A",1969-01-01,"2",0.3,0,0
1969-07-01,1969,1,18,"#N/A",1969-01-01,"2",0.25,0,0
1969-07-01,1969,1,21,"#N/A",1969-01-01,"2",0.15,0,0
1969-07-01,1969,1,22,"#N/A",1969-01-01,"2",0,0,0
1969-07-01,1969,1,23,"#N/A",1969-01-01,"2",0,0,0
1969-07-01,1969,1,26,"#N/A",1969-01-01,"2",0.05,0,0
1969-07-01,1969,1,29,"#N/A",1969-01-01,"2",0.1,0,0
1969-07-01,1969,1,30,"#N/A",1969-01-01,"2",0.5,0,0
1969-07-01,1969,1,31,"#N/A",1969-01-01,"2",0,0,0
1969-07-01,1969,1,32,"#N/A",1969-01-01,"2",0,0,0
1969-07-01,1969,1,37,"#N/A",1969-01-01,"2",0.1,0,0
1969-07-01,1969,1,38,"#N/A",1969-01-01,"2",0.2,0,0
1969-07-01,1969,1,39,"#N/A",1969-01-01,"2",0.3,0,0
1969-07-01,1969,1,40,"#N/A",1969-01-01,"2",0.1,0,0
1969-07-01,1969,1,41,"#N/A",1969-01-01,"2",0.5,0,0
1969-07-01,1969,1,42,"#N/A",1969-01-01,"2",0.3,0,0
1969-07-01,1968,4,26,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,27,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,29,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1969,2,21,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,23,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,26,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,27,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,28,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,30,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,31,"#N/A",1969-04-01,"1",0.1,0,0
1969-07-01,1969,2,32,"#N/A",1969-04-01,"1",0.2,0,0
1969-07-01,1969,2,33,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,35,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,38,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,40,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,41,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,42,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,43,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,45,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,1,8,"#N/A",1969-01-01,"2",0,0,0
1969-07-01,1968,4,48,"#N/A",1968-10-01,"3",0.12,0,0
1969-07-01,1968,4,49,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,50,"#N/A",1968-10-01,"3",0.05,0,0
1969-07-01,1968,4,51,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,53,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,54,"#N/A",1968-10-01,"3",0.05,0,0
1969-07-01,1968,4,55,"#N/A",1968-10-01,"3",0.2,0,0
1969-07-01,1968,4,56,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,57,"#N/A",1968-10-01,"3",0.3,0,0
1969-07-01,1968,4,58,"#N/A",1968-10-01,"3",0.05,0,0
1969-07-01,1969,1,89,"#N/A",1969-01-01,"2",0.25,0,0
1969-07-01,1968,4,60,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,61,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,62,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,63,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,64,"#N/A",1968-10-01,"3",0.9,0,0
1969-07-01,1968,4,65,"#N/A",1968-10-01,"3",0.05,0,0
1969-07-01,1968,4,66,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1969,3,0,"#N/A",1969-07-01,"0",0.127280701754386,0,0
1969-07-01,1969,3,1,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,3,"#N/A",1969-07-01,"0",0.4,0,0
1969-07-01,1969,3,6,"#N/A",1969-07-01,"0",0.25,0,0
1969-07-01,1968,4,30,"#N/A",1968-10-01,"3",0.3,0,0
1969-07-01,1968,4,31,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,32,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,33,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,34,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,35,"#N/A",1968-10-01,"3",0.05,0,0
1969-07-01,1968,4,36,"#N/A",1968-10-01,"3",0.15,0,0
1969-07-01,1968,4,37,"#N/A",1968-10-01,"3",0.15,0,0
1969-07-01,1968,4,38,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,39,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,40,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,41,"#N/A",1968-10-01,"3",0.5,0,0
1969-07-01,1968,4,42,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1968,4,43,"#N/A",1968-10-01,"3",0.1,0,0
1969-07-01,1968,4,45,"#N/A",1968-10-01,"3",0.25,0,0
1969-07-01,1968,4,46,"#N/A",1968-10-01,"3",0.2,0,0
1969-07-01,1968,4,47,"#N/A",1968-10-01,"3",0,0,0
1969-07-01,1969,2,46,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,47,"#N/A",1969-04-01,"1",0.05,0,0
1969-07-01,1969,2,48,"#N/A",1969-04-01,"1",0.05,0,0
1969-07-01,1969,2,49,"#N/A",1969-04-01,"1",0.05,0,0
1969-07-01,1969,2,50,"#N/A",1969-04-01,"1",0.25,0,0
1969-07-01,1969,2,51,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,53,"#N/A",1969-04-01,"1",0.05,0,0
1969-07-01,1969,2,55,"#N/A",1969-04-01,"1",0.3,0,0
1969-07-01,1969,2,56,"#N/A",1969-04-01,"1",0.25,0,0
1969-07-01,1969,2,58,"#N/A",1969-04-01,"1",0.05,0,0
1969-07-01,1969,2,61,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,62,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,64,"#N/A",1969-04-01,"1",0.15,0,0
1969-07-01,1969,2,66,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,67,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,69,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,70,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,72,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,73,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,2,74,"#N/A",1969-04-01,"1",0,0,0
1969-07-01,1969,1,43,"#N/A",1969-01-01,"2",0,0,0
1969-07-01,1969,1,44,"#N/A",1969-01-01,"2",0.3,0,0
1969-07-01,1969,3,10,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,13,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,14,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,1,50,"#N/A",1969-01-01,"2",0.35,0,0
1969-07-01,1969,3,18,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,22,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,23,"#N/A",1969-07-01,"0",0.6,0,0
1969-07-01,1969,3,24,"#N/A",1969-07-01,"0",0.1,0,0
1969-07-01,1969,3,26,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,29,"#N/A",1969-07-01,"0",0.2,0,0
1969-07-01,1969,3,30,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,31,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,33,"#N/A",1969-07-01,"0",0.3,0,0
1969-07-01,1969,3,34,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,38,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,3,39,"#N/A",1969-07-01,"0",0.4,0,0
1969-07-01,1969,3,40,"#N/A",1969-07-01,"0",0,0,0
1969-07-01,1969,1,67,"#N/A",1969-01-01,"2",0.1,0,0
1969-07-01,1969,1,69,"#N/A",1969-01-01,"2",0.12,0,0
1969-07-01,1969,1,70,"#N/A",1969-01-01,"2",0.15,0,0
1969-07-01,1969,1,72,"#N/A",1969-01-01,"2",0.2,0,0
1969-07-01,1969,1,73,"#N/A",1969-01-01,"2",0.1,0,0
1969-07-01,1969,1,74,"#N/A",1969-01-01,"2",0.25,0,0
1969-07-01,1969,1,77,"#N/A",1969-01-01,"2",0.02,0,0
1969-07-01,1969,1,78,"#N/A",1969-01-01,"2",0,0,0
1969-07-01,1969,1,79,"#N/A",1969-01-01,"2",0.3,0,0
1969-07-01,1969,1,81,"#N/A",1969-01-01,"2",0.15,0,0
1969-07-01,1969,1,84,"#N/A",1969-01-01,"2",0.2,0,0
1969-07-01,1969,1,85,"#N/A",1969-01-01,"2",0,0,0
1969-07-01,1969,1,49,"#N/A",1969-01-01,"2",0.5,0,0
1969-07-01,1969,1,90,"#N/A",1969-01-01,"2",0.4,0,0
1969-07-01,1969,1,91,"#N/A",1969-01-01,"2",0.2,0,0
1969-07-01,1969,1,92,"#N/A",1969-01-01,"2",0.3,0,0
1969-07-01,1969,1,93,"#N/A",1969-01-01,"2",0.2,0,0
1969-07-01,1969,1,94,"#N/A",1969-01-01,"2",0.01,0,0
1969-07-01,1969,1,96,"#N/A",1969-01-01,"2",0,0,0
1969-07-01,1969,1,59,"#N/A",1969-01-01,"2",0.05,0,0
